method,selectivity,parameter,level_name,recall,recall_p10,distance_computations,portal_computations,payload_computations,adjacency_reads,visited_cells,summary_checks_query,copy_lists_read,expanded_active_cells,avg_copies_per_expansion,active_edges_exposed,improving_edges,progress_fraction,geo_fallbacks,router_fallbacks,latency_ms,valid_count,theory_copies
fixed_c1,0.01,32,L2,0.44666666666666666,0.2,367.0,307.93333333333334,59.06666666666667,752.3333333333334,307.93333333333334,752.3333333333334,38.0,38.0,1.0,382.3,37.96666666666667,0.09937881545038403,0.0,0.0,2.8260936333310838,9917.666666666666,2.0
fixed_c1,0.01,64,L2,0.6566666666666666,0.4,617.0666666666667,500.6333333333333,116.43333333333334,1347.2333333333333,500.6333333333333,1347.2333333333333,68.53333333333333,68.53333333333333,1.0,685.1333333333333,73.26666666666667,0.10741035148587859,0.0,0.0,4.494932033333991,9917.666666666666,2.0
fixed_c1,0.01,128,L2,0.8366666666666667,0.69,1034.6666666666667,805.4333333333333,229.23333333333332,2563.6,805.4333333333333,2563.6,130.56666666666666,130.56666666666666,1.0,1283.5666666666666,163.23333333333332,0.12800885186084363,0.0,0.0,8.422306333333532,9917.666666666666,2.0
fixed_c1,0.01,256,L2,0.9666666666666667,0.9,1712.7666666666667,1259.4,453.3666666666667,5059.033333333334,1259.4,5059.033333333334,257.93333333333334,257.93333333333334,1.0,2496.6666666666665,405.73333333333335,0.16332089627393195,0.0,0.0,16.066474633332934,9917.666666666666,2.0
fixed_c2,0.01,32,L2,0.5433333333333333,0.3,549.9,489.8,60.1,1380.6,489.8,1380.6,68.53333333333333,34.266666666666666,2.0,667.6,40.06666666666667,0.06085959814417268,0.0,0.0,2.824272900001764,9917.666666666666,2.0
fixed_c2,0.01,64,L2,0.7433333333333334,0.59,886.2666666666667,768.6666666666666,117.6,2582.4666666666667,768.6666666666666,2582.4666666666667,130.06666666666666,65.03333333333333,2.0,1250.8666666666666,93.66666666666667,0.07581862422748693,0.0,0.0,5.0215639333335576,9917.666666666666,2.0
fixed_c2,0.01,128,L2,0.8766666666666667,0.79,1392.9666666666667,1164.8,228.16666666666666,5056.7,1164.8,5056.7,257.53333333333336,128.76666666666668,2.0,2445.2,256.9,0.10613271862297256,0.0,0.0,9.669470499999496,9917.666666666666,2.0
fixed_c2,0.01,256,L2,0.98,0.9,2120.866666666667,1667.1,453.76666666666665,10058.3,1667.1,10058.3,513.1333333333333,256.56666666666666,2.0,4822.766666666666,726.2333333333333,0.1514580774111513,0.0,0.0,18.612107766668373,9917.666666666666,2.0
postfilter_hnsw,0.01,500,L2,0.48333333333333334,0.2,,,4.833333333333333,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2500259666668,9917.666666666666,2.0
postfilter_hnsw,0.01,1000,L2,0.86,0.6,,,8.6,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2500259666668,9917.666666666666,2.0
postfilter_hnsw,0.01,2000,L2,0.9966666666666666,1.0,,,9.966666666666667,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2500259666668,9917.666666666666,2.0
postfilter_hnsw,0.01,4000,L2,1.0,1.0,,,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2500259666668,9917.666666666666,2.0
postfilter_hnsw,0.01,8000,L2,1.0,1.0,,,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2500259666668,9917.666666666666,2.0
postfilter_hnsw,0.01,16000,L2,1.0,1.0,,,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2500259666668,9917.666666666666,2.0
prefilter_exact,0.01,0,L2,1.0,1.0,9917.666666666666,0.0,9917.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867113766668164,9917.666666666666,2.0
progress4,0.01,32,L2,0.5566666666666666,0.39000000000000007,385.1,323.8333333333333,61.266666666666666,846.1333333333333,323.8333333333333,846.1333333333333,34.46666666666667,33.96666666666667,1.014614588126585,451.93333333333334,39.166666666666664,0.08809705379437567,19.066666666666666,0.0,3.277789800000619,9917.666666666666,2.0
progress4,0.01,64,L2,0.7533333333333334,0.59,646.0333333333333,525.9,120.13333333333334,1547.7,525.9,1547.7,65.66666666666667,64.96666666666667,1.0107186393805687,824.3666666666667,86.5,0.10636967233933792,30.933333333333334,0.0,5.73856500000242,9917.666666666666,2.0
progress4,0.01,128,L2,0.8533333333333334,0.7,1062.5333333333333,833.6333333333333,228.9,2923.3,833.6333333333333,2923.3,130.26666666666668,128.9,1.0105989710386512,1528.2,203.7,0.13495181262195372,46.56666666666667,0.0,10.477690600002157,9917.666666666666,2.0
progress4,0.01,256,L2,0.9700000000000001,0.9,1729.5333333333333,1275.9,453.6333333333333,5599.166666666667,1275.9,5599.166666666667,259.43333333333334,256.6333333333333,1.01090316965107,2860.766666666667,490.4,0.17283873992656046,66.1,0.0,19.159310299995507,9917.666666666666,2.0
progress4_router,0.01,32,L2,0.5566666666666666,0.4,447.06666666666666,392.6666666666667,54.4,979.1333333333333,325.8,979.1333333333333,30.2,29.8,1.0131786751593481,435.96666666666664,32.2,0.0746972098342558,18.033333333333335,7.8,3.6007629000029815,9917.666666666666,2.0
progress4_router,0.01,64,L2,0.7233333333333333,0.59,738.0333333333333,633.7,104.33333333333333,1755.2,533.5,1755.2,56.93333333333333,56.233333333333334,1.0124153025213143,800.7666666666667,70.66666666666667,0.08907047551989271,29.133333333333333,11.766666666666667,6.321571733334963,9917.666666666666,2.0
progress4_router,0.01,128,L2,0.84,0.69,1172.7333333333333,970.4333333333333,202.3,3184.9666666666667,840.5,3184.9666666666667,113.46666666666667,112.2,1.0113528714555353,1497.1666666666667,169.5,0.11438099135334753,44.5,15.633333333333333,11.262136733329461,9917.666666666666,2.0
progress4_router,0.01,256,L2,0.9600000000000001,0.9,1853.2333333333333,1444.6666666666667,408.56666666666666,5924.733333333334,1279.1666666666667,5924.733333333334,231.66666666666666,229.06666666666666,1.0114615388822255,2823.4333333333334,423.43333333333334,0.15125389014344134,64.36666666666666,19.8,20.329464200003144,9917.666666666666,2.0
progress8,0.01,32,L2,0.58,0.39000000000000007,418.8333333333333,357.6666666666667,61.166666666666664,961.8,357.6666666666667,961.8,41.733333333333334,33.93333333333333,1.2296549534688082,505.8,39.733333333333334,0.07944106566473443,18.4,0.0,3.30167949999615,9917.666666666666,2.0
progress8,0.01,64,L2,0.7533333333333334,0.59,702.6333333333333,583.4,119.23333333333333,1803.5333333333333,583.4,1803.5333333333333,81.33333333333333,65.2,1.2469481684969503,941.5,92.2,0.0988396483680473,29.4,0.0,5.866599233331726,9917.666666666666,2.0
progress8,0.01,128,L2,0.86,0.7,1148.4333333333334,919.1666666666666,229.26666666666668,3437.4333333333334,919.1666666666666,3437.4333333333334,161.83333333333334,128.76666666666668,1.2566732423745506,1764.1333333333334,221.43333333333334,0.1267874333687266,43.3,0.0,10.643610800002534,9917.666666666666,2.0
progress8,0.01,256,L2,0.9733333333333333,0.9,1837.8333333333333,1383.7,454.1333333333333,6678.633333333333,1383.7,6678.633333333333,326.6666666666667,256.6666666666667,1.2726884131565976,3347.6666666666665,558.2333333333333,0.1676672328795445,58.233333333333334,0.0,19.574910466669355,9917.666666666666,2.0
theory_c,0.01,32,L2,0.5433333333333333,0.3,549.9,489.8,60.1,1380.6,489.8,1380.6,68.53333333333333,34.266666666666666,2.0,667.6,40.06666666666667,0.06085959814417268,0.0,0.0,2.7512230666692026,9917.666666666666,2.0
theory_c,0.01,64,L2,0.7433333333333334,0.59,886.2666666666667,768.6666666666666,117.6,2582.4666666666667,768.6666666666666,2582.4666666666667,130.06666666666666,65.03333333333333,2.0,1250.8666666666666,93.66666666666667,0.07581862422748693,0.0,0.0,4.99893313332791,9917.666666666666,2.0
theory_c,0.01,128,L2,0.8766666666666667,0.79,1392.9666666666667,1164.8,228.16666666666666,5056.7,1164.8,5056.7,257.53333333333336,128.76666666666668,2.0,2445.2,256.9,0.10613271862297256,0.0,0.0,9.593210266666574,9917.666666666666,2.0
theory_c,0.01,256,L2,0.98,0.9,2120.866666666667,1667.1,453.76666666666665,10058.3,1667.1,10058.3,513.1333333333333,256.56666666666666,2.0,4822.766666666666,726.2333333333333,0.1514580774111513,0.0,0.0,18.56528029999917,9917.666666666666,2.0
degree4,0.02,32,L2,0.3766666666666667,0.1,485.93333333333334,393.0,92.93333333333334,697.3,393.0,697.3,36.233333333333334,36.166666666666664,1.0018231091401824,482.43333333333334,35.333333333333336,0.0744093868708981,0.0,0.0,2.4959187666686,19797.0,1.0
degree4,0.02,64,L2,0.5933333333333334,0.39000000000000007,860.7666666666667,676.4,184.36666666666667,1315.1333333333334,676.4,1315.1333333333334,67.9,67.83333333333333,1.000784832451499,911.5333333333333,72.56666666666666,0.08055114061165074,0.0,0.0,4.519723733330731,19797.0,1.0
degree4,0.02,128,L2,0.7833333333333333,0.5,1452.8666666666666,1099.4,353.46666666666664,2514.5,1099.4,2514.5,130.6,130.53333333333333,1.000438896488828,1735.9,169.23333333333332,0.09860263704951358,0.0,0.0,8.52245446666681,19797.0,1.0
degree4,0.02,256,L2,0.9266666666666666,0.79,2399.1,1714.8666666666666,684.2333333333333,4937.466666666666,1714.8666666666666,4937.466666666666,257.9,257.8,1.0003685113685112,3394.8333333333335,446.96666666666664,0.1327116412715996,0.0,0.0,16.522557433331524,19797.0,1.0
degree8,0.02,32,L2,0.38,0.1,513.7,418.1,95.6,746.2,418.1,746.2,38.7,37.03333333333333,1.0438221347038963,514.2,35.96666666666667,0.07059673545235921,0.0,0.0,2.556409366665472,19797.0,1.0
degree8,0.02,64,L2,0.6,0.39000000000000007,865.3333333333334,679.4666666666667,185.86666666666667,1332.2,679.4666666666667,1332.2,69.13333333333334,66.56666666666666,1.0378076621978476,921.6666666666666,71.16666666666667,0.07813731444797198,0.0,0.0,4.470749900000707,19797.0,1.0
degree8,0.02,128,L2,0.7833333333333333,0.5,1469.8666666666666,1116.4333333333334,353.43333333333334,2586.233333333333,1116.4333333333334,2586.233333333333,135.6,129.86666666666667,1.0438568895722338,1784.7,172.36666666666667,0.09756881557584388,0.0,0.0,8.547849099999402,19797.0,1.0
degree8,0.02,256,L2,0.9233333333333333,0.79,2421.8,1738.6333333333334,683.1666666666666,5107.033333333334,1738.6333333333334,5107.033333333334,269.7,256.9,1.0497374316915613,3506.3333333333335,460.23333333333335,0.13214446299668606,0.0,0.0,16.56096733333546,19797.0,1.0
fixed_c1,0.02,32,L2,0.38,0.19000000000000006,498.1,403.6666666666667,94.43333333333334,714.9333333333333,403.6666666666667,714.9333333333333,36.86666666666667,36.86666666666667,1.0,494.2,35.93333333333333,0.0734989583732557,0.0,0.0,2.8641810666689103,19797.0,1.0
fixed_c1,0.02,64,L2,0.59,0.39000000000000007,856.2,671.3,184.9,1303.5666666666666,671.3,1303.5666666666666,67.16666666666667,67.16666666666667,1.0,904.3666666666667,71.76666666666667,0.08035342826096413,0.0,0.0,4.515383766671259,19797.0,1.0
fixed_c1,0.02,128,L2,0.7833333333333333,0.5,1448.3666666666666,1094.9,353.46666666666664,2503.633333333333,1094.9,2503.633333333333,129.9,129.9,1.0,1729.2,168.23333333333332,0.09836074881598908,0.0,0.0,8.529597566669622,19797.0,1.0
fixed_c1,0.02,256,L2,0.9266666666666666,0.79,2394.2,1709.9666666666667,684.2333333333333,4925.833333333333,1709.9666666666667,4925.833333333333,257.1666666666667,257.1666666666667,1.0,3387.7,446.1333333333333,0.13270041470682029,0.0,0.0,16.574253899999764,19797.0,1.0
fixed_c2,0.02,32,L2,0.48666666666666664,0.2,760.7666666666667,668.8333333333334,91.93333333333334,1336.3333333333333,668.8333333333334,1336.3333333333333,68.33333333333333,34.166666666666664,2.0,903.4666666666667,39.96666666666667,0.044802939004080854,0.0,0.0,2.9195318333355167,19797.0,1.0
fixed_c2,0.02,64,L2,0.7133333333333333,0.49000000000000005,1237.9,1054.3666666666666,183.53333333333333,2522.9666666666667,1054.3666666666666,2522.9666666666667,129.93333333333334,64.96666666666667,2.0,1706.4666666666667,96.03333333333333,0.057140222331946044,0.0,0.0,5.203221733334355,19797.0,1.0
fixed_c2,0.02,128,L2,0.83,0.69,1947.4,1596.9333333333334,350.46666666666664,4936.2,1596.9333333333334,4936.2,257.1333333333333,128.56666666666666,2.0,3332.5,275.5,0.08342115133746386,0.0,0.0,9.961276800000482,19797.0,1.0
fixed_c2,0.02,256,L2,0.93,0.8,2971.9333333333334,2292.233333333333,679.7,9821.2,2292.233333333333,9821.2,513.0666666666667,256.53333333333336,2.0,6617.6,808.0,0.12286364931084348,0.0,0.0,19.227772800002185,19797.0,1.0
postfilter_hnsw,0.02,500,L2,0.8566666666666667,0.6,,,8.566666666666666,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2500259666668,19797.0,1.0
postfilter_hnsw,0.02,1000,L2,1.0,1.0,,,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2500259666668,19797.0,1.0
postfilter_hnsw,0.02,2000,L2,1.0,1.0,,,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2500259666668,19797.0,1.0
postfilter_hnsw,0.02,4000,L2,1.0,1.0,,,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2500259666668,19797.0,1.0
postfilter_hnsw,0.02,8000,L2,1.0,1.0,,,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2500259666668,19797.0,1.0
postfilter_hnsw,0.02,16000,L2,1.0,1.0,,,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2500259666668,19797.0,1.0
prefilter_exact,0.02,0,L2,1.0,1.0,19797.0,0.0,19797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.849756566668816,19797.0,1.0
progress4,0.02,32,L2,0.53,0.2,538.4,442.0,96.4,834.7,442.0,834.7,34.36666666666667,34.266666666666666,1.0025965234102026,609.8333333333334,41.333333333333336,0.06908314587396648,20.166666666666668,0.0,3.4125687666659132,19797.0,1.0
progress4,0.02,64,L2,0.6833333333333333,0.4,900.2333333333333,713.3333333333334,186.9,1522.9666666666667,713.3333333333334,1522.9666666666667,65.13333333333334,65.03333333333333,1.0014225520455096,1097.9333333333334,90.23333333333333,0.08343349328574436,31.9,0.0,5.96248289999816,19797.0,1.0
progress4,0.02,128,L2,0.8266666666666667,0.69,1488.1666666666667,1132.5,355.6666666666667,2857.1666666666665,1132.5,2857.1666666666665,129.06666666666666,128.93333333333334,1.0010016690881416,2038.1,214.53333333333333,0.1069526560414456,46.86666666666667,0.0,10.759761333330667,19797.0,1.0
progress4,0.02,256,L2,0.9299999999999999,0.8,2417.766666666667,1733.8,683.9666666666667,5433.133333333333,1733.8,5433.133333333333,256.96666666666664,256.8,1.0006408725006015,3827.3,534.2,0.1411339395508539,64.56666666666666,0.0,19.732437066667785,19797.0,1.0
progress4_router,0.02,32,L2,0.5266666666666667,0.2,572.5333333333333,480.1333333333333,92.4,972.4666666666667,446.1333333333333,972.4666666666667,32.166666666666664,32.13333333333333,1.0010416666666666,597.1666666666666,37.266666666666666,0.06336337487692578,19.666666666666668,7.366666666666666,3.7857469333308322,19797.0,1.0
progress4_router,0.02,64,L2,0.6866666666666668,0.4,945.6333333333333,768.4666666666667,177.16666666666666,1714.3666666666666,719.9333333333333,1714.3666666666666,60.96666666666667,60.93333333333333,1.0005649717514125,1079.2333333333333,83.36666666666666,0.0782118779720541,30.833333333333332,10.333333333333334,6.531790933329755,19797.0,1.0
progress4_router,0.02,128,L2,0.8133333333333332,0.69,1544.6333333333334,1206.4333333333334,338.2,3108.3,1140.3666666666666,3108.3,120.83333333333333,120.76666666666667,1.0005848403232014,2008.8333333333333,197.93333333333334,0.09980497200535399,45.96666666666667,14.133333333333333,11.728189466667041,19797.0,1.0
progress4_router,0.02,256,L2,0.9233333333333333,0.8,2460.5666666666666,1818.0333333333333,642.5333333333333,5718.733333333334,1738.7666666666667,5718.733333333334,240.9,240.8,1.0004266443774341,3782.133333333333,491.2,0.13113822574417497,63.9,17.333333333333332,21.00608039999751,19797.0,1.0
progress8,0.02,32,L2,0.5366666666666667,0.29000000000000004,546.9,450.8,96.1,855.6,450.8,855.6,35.733333333333334,34.333333333333336,1.040560469491713,622.7666666666667,41.3,0.06738885890454117,20.166666666666668,0.0,3.4074020666650995,19797.0,1.0
progress8,0.02,64,L2,0.69,0.4,913.9666666666667,726.0333333333333,187.93333333333334,1560.4333333333334,726.0333333333333,1560.4333333333334,67.56666666666666,65.06666666666666,1.0382216578356285,1121.9333333333334,90.43333333333334,0.08178552239141,31.866666666666667,0.0,5.9718792333351685,19797.0,1.0
progress8,0.02,128,L2,0.8266666666666667,0.69,1510.1,1154.2666666666667,355.8333333333333,2941.2,1154.2666666666667,2941.2,134.8,129.06666666666666,1.0442679093100506,2091.2,218.0,0.10588706102617616,46.36666666666667,0.0,10.846298699997684,19797.0,1.0
progress8,0.02,256,L2,0.9299999999999999,0.8,2444.7,1761.4,683.3,5607.8,1761.4,5607.8,269.8,256.8,1.0505852104081068,3939.4333333333334,546.5,0.14022151347437628,63.06666666666667,0.0,19.78707619999322,19797.0,1.0
theory_c,0.02,32,L2,0.38,0.19000000000000006,498.1,403.6666666666667,94.43333333333334,714.9333333333333,403.6666666666667,714.9333333333333,36.86666666666667,36.86666666666667,1.0,494.2,35.93333333333333,0.0734989583732557,0.0,0.0,2.5711014999956205,19797.0,1.0
theory_c,0.02,64,L2,0.59,0.39000000000000007,856.2,671.3,184.9,1303.5666666666666,671.3,1303.5666666666666,67.16666666666667,67.16666666666667,1.0,904.3666666666667,71.76666666666667,0.08035342826096413,0.0,0.0,4.512132633332537,19797.0,1.0
theory_c,0.02,128,L2,0.7833333333333333,0.5,1448.3666666666666,1094.9,353.46666666666664,2503.633333333333,1094.9,2503.633333333333,129.9,129.9,1.0,1729.2,168.23333333333332,0.09836074881598908,0.0,0.0,8.519706433337623,19797.0,1.0
theory_c,0.02,256,L2,0.9266666666666666,0.79,2394.2,1709.9666666666667,684.2333333333333,4925.833333333333,1709.9666666666667,4925.833333333333,257.1666666666667,257.1666666666667,1.0,3387.7,446.1333333333333,0.13270041470682029,0.0,0.0,16.492435533331218,19797.0,1.0
